"Perioden: 2007 1e kwartaal"
"G Handel";"190785"
"Perioden: 2007 2e kwartaal"
"G Handel";"193970"
"Perioden: 2007 3e kwartaal"
"G Handel";"196950"
"Perioden: 2007 4e kwartaal"
"G Handel";"199620"
"Perioden: 2008 1e kwartaal"
"G Handel";"201585"
"Perioden: 2008 2e kwartaal"
"G Handel";"200470"
"Perioden: 2008 3e kwartaal"
"G Handel";"201980"
"Perioden: 2008 4e kwartaal"
"G Handel";"204290"
"Perioden: 2009 1e kwartaal"
"G Handel";"206485"
"Perioden: 2009 2e kwartaal"
"G Handel";"204370"
"Perioden: 2009 3e kwartaal"
"G Handel";"205480"
"Perioden: 2009 4e kwartaal"
"G Handel";"206025"
"Perioden: 2010 1e kwartaal"
"G Handel";"205570"
"Perioden: 2010 2e kwartaal"
"G Handel";"205745"
"Perioden: 2010 3e kwartaal"
"G Handel";"205940"
"Perioden: 2010 4e kwartaal"
"G Handel";"207865"
"Perioden: 2011 1e kwartaal"
"G Handel";"209410"
"Perioden: 2011 2e kwartaal"
"G Handel";"208470"
"Perioden: 2011 3e kwartaal"
"G Handel";"210315"
"Perioden: 2011 4e kwartaal"
"G Handel";"211010"
"Perioden: 2012 1e kwartaal"
"G Handel";"213435"
"Perioden: 2012 2e kwartaal"
"G Handel";"212315"
"Perioden: 2012 3e kwartaal"
"G Handel";"212355"
"Perioden: 2012 4e kwartaal"
"G Handel";"212745"
"Perioden: 2013 1e kwartaal"
"G Handel";"212010"
"Perioden: 2013 2e kwartaal"
"G Handel";"210955"
"Perioden: 2013 3e kwartaal"
"G Handel";"211815"
"Perioden: 2013 4e kwartaal"
"G Handel";"211990"
"Perioden: 2014 1e kwartaal"
"G Handel";"211300"
"Perioden: 2014 2e kwartaal"
"G Handel";"213035"
"Perioden: 2014 3e kwartaal"
"G Handel";"214705"
"Perioden: 2014 4e kwartaal"
"G Handel";"217290"
"Perioden: 2015 1e kwartaal"
"G Handel";"218835"
"Perioden: 2015 2e kwartaal"
"G Handel";"219410"
"Perioden: 2015 3e kwartaal"
"G Handel";"221605"
"Perioden: 2015 4e kwartaal"
"G Handel";"223370"
"Perioden: 2016 1e kwartaal"
"G Handel";"223765"
"Perioden: 2016 2e kwartaal"
"G Handel";"223730"
"Perioden: 2016 3e kwartaal"
"G Handel";"225060"
"Perioden: 2016 4e kwartaal"
"G Handel";"225300"
"Perioden: 2017 1e kwartaal"
"G Handel";"224145"
"Perioden: 2017 2e kwartaal"
"G Handel";"225145"
"Perioden: 2017 3e kwartaal"
"G Handel";"226720"
"Perioden: 2017 4e kwartaal"
"G Handel";"228125"
"Perioden: 2018 1e kwartaal"
"G Handel";"228665"
"Perioden: 2018 2e kwartaal"
"G Handel";"227580"
"Perioden: 2018 3e kwartaal"
"G Handel";"228685"
"Perioden: 2018 4e kwartaal"
"G Handel";"229985"
"Perioden: 2019 1e kwartaal**"
"G Handel";"232280"
"Perioden: 2019 2e kwartaal**"
"G Handel";"232125"
"Perioden: 2019 3e kwartaal**"
"G Handel";"233065"
"Perioden: 2019 4e kwartaal**"
"G Handel";"237585"
